pair_id	han_sentence	viet_sentence
pair_0117		Mặt thành về phía đông và phía tây xây hai cửa cống gọi là Đông Thành thủy quan và Tây Thành thủy quan.
pair_0118		Lại đầu quách về phía tây xây cầu đá gọi là cầu Hoàng Tế, đầu quách về phía đông bắc cầu gỗ gọi là cầu Hàm Tế.
pair_0119		Khu đất ngoài quách và ngoài hào chu vi 20 đặm.
pair_0120		Trước tới sông Hương, có hai bến đò, bến cửa Chính Nam và bến cửa Đông .
pair_0121		Nam.
pair_0122		Ba mặt ta, hữu và sau thành đào sông Hộ thành đều bắc cầu gỗ, ở đầu quách cửa Chính Đông đầu thành gọi là cầu Đông Gia, đầu quách cửa Chính Bắc ngoài thành gọi là cầu Đông Hội, ngoài quách cửa Chính Bắc ngoài thành gọi là cầu Trường Lợi, - đầu quách phía tây nam gọi là cầu Lợi Tế, ngoài .
pair_0123		quách cửa Chính Tây gọi là cầu Cửu Lợi, ở đầu quách phía Tây Bắc gọi là cầu Tịnh Tế.
pair_0124		Về góc đông bắc ngoài cửa Trấn Bình lại xây một tầng thành chu vi 246 trượng 7 thước 4 tấc, cao 1 trượng 2 thước 3 tấc, dầy 3 trượng 5 thước, hào rộng 7 trượng.
pair_0125		"20 nhatthongchiT1ch.pdf Kính xét: kinh thành năm Gia Long thứ 4 đắp ""đất; năm thứ 17 xây gạch mặt trước và mặt hữu; năm Minh Mệnh thứ 3, xây gạch mặt sau và mặt tả."
pair_0126		- Ngự Hà: đầu đời Gia Long đào từ phía tả sông Hộ Thành đến Vũ Khố, gọi là Thanh Câu; năm Minh Mệnh thứ 6 lại đào từ phía tây Vũ Khố thông đến phía hữu sông Hộ Thành và cho tên hiện nay.
pair_0127		- Cửa Thể Nhân: đầu đời Gia Long gọi là cửa Thể Nguyên; năm Minh Mệnh thứ 17 đối tên hiện nay.
pair_0128		- Đài Trấn Bình và cửa Trấn Bình: đầu đời Gia Long gọi là đài Thái Bình và cửa Thái Bình; năm Minh Mệnh thứ 17 đổi tên hiện nay.
pair_0129		- Cầu Ngự Hà: đầu đời Gia Long bắc cầu gỗ gọi là cầu Thanh Câu; năm Minh Mệnh thứ 1 đổi xây gạch và đổi tên hiện nay, hai bên cầu xây lan can, làm nhà trên cầu để hành khách trú chân trong khi mưa nắng .
pair_0130		| | - Cầu Khánh Ninh: xây đắp từ năm Minh Mệnh thứ 2.
pair_0131		Về bờ bắc hai cầu đều kính khắc văn thánh chế vàơ bia và dựng nhà bia.
pair_0132		- Cầu Vĩnh Lợi: bắc từ năm Minh Mệnh thứ 7, đời Thiệu Trịxây nhà ngéi & trén cu.
pair_0133		- Cửa cống Đông Thành: đầu đời Gia Long bắc cầu gỗ gọi là cầu Thanh Long; năm Minh Mệnh thứ 21 dainamnhatthongchiT1le.pdf 17 xây cầu gạch, dưới cầu đặt cánh cửa để tiện mở đóng, trên cầu xây lan can và cửa xưởng đại bác và đổi tên như hiện nay.
pair_0134		| — - Cửa cống Tây Thành: xây năm Minh Mệnh.
pair_0135		thứ 7, cũng đặt cánh cửa ở dưới, trên cầu đặt dt xưởng đại bác và cho tên hiện nay.
pair_0136		- Cầu Gia Hội: trước gọi là cầu An Hội, năm Minh Mệnh thứ 18 đổi tên hiện nay.
pair_0137		- Cầu Đông Gia: trước gọi là cầu Đông Hoa (ba), năm Minh Mệnh thứ 20 đổi tên hiện nay.. - Cầu Đông Hội: trước gọi là cầu Thanh Tước, năm Minh Mệnh thứ 19 đổi tên hiện nay.
pair_0138		- Cầu Lợi Tế: trước gọi là cầu Bạch Hổ, năm Minh Mệnh thứ 20 đổi tên hiện nay.
pair_0139		- Cầu Cửu Lợi: trước gọi là cầu Bạch Yến, năm Minh Mệnh thứ 2 đổi tên là Kim Long, năm thứ 20 đổi tên hiện nay.
pair_0140		- Cầu Tịnh Tế: trước là cầu Huyền Hạc, năm Minh Mệnh thứ 20 đổi tên hiện nay.
pair_0141		- Cầu Trường Lợi: trước gọi là cầu Huyền Yến, .
pair_0142		năm Minh Mệnh thứ 20 đổi tên hiện nay.
pair_0143		Lại xét: thành cũ Phú Xuân ở góc đồng nam trong Kinh thành bây giờ, đến đời Anh Tông Hiếu 22 nhatthongchiT1ch.pdf Nghĩa Hoàng Đế, năm Đinh Mão (1687) bất đầu dời dựng phủ mới ở đấy, lấy núi trước mặt làm tiền án, tức núi Ngự Bình bây giờ, đắp tường quanh, xây cung thất, trước mặt đào hồ lớn, thể chế to đẹp; lại thấy rằng ở thượng lưu sông chảy xói vào phía hữu, bèn dựng cây tháp” ở bờ sông để trấn.
pair_0144		Năm Giáp Tuất thứ 16 (1754), Thế Tông Hiếu Vũ Hoàng Đế mới cho xây dựng đô ấp, gọi là Đô thành, dựng điện Kim Hoa, điện Quang Hoa, các Dao Trì, các Triêu Dương, điện Quang Văn, nhà Tưu Lạc, nhà Chính Quan, nhà Trung Hòa, nhà Di Nhiên, nhà Sướng Xuân; lại dựng đình Thụy Vân, hiên Đồng Lạc, am Nội Viện, đình Giáng Hương.
pair_0145		Ở thượng lưu sông Hương lại dựng phủ Dương Xuân, điện Trường Lạc, hiên Duyệt Vũ.
pair_0146		Ở hậu uyên thì có núi giả, đá lạ, ao vuông, hồ quanh, phi kiều, thủy tạ; trong ngoài xây hai lần tường, đắp hình rồng, hổ, lân, phượng, cỏ, hoa, v.v.. Các Triêu Dương trông ra sông, qui chế rất là rộng rãi.
pair_0147		Phía tả trên dưới Đô thành la liệt từng day trại quần và nhà quan; phần ngoài Đô thành thì chợ phố liền nhau; dưới sông thì thuyền chài, tàu buôn, ngược xuôi như mắc cửi.
pair_0148		Thật là một đô hội lớn.
pair_0149		(1) Tức là tháp chùa Thiên Mụ.
pair_0150		23 dainamnhatthongchiT1le.pdf HOANG THANH: Chu vi 4 dặm linh, cao 1 trượng 5 thước, day 2 thước 6 tic, xây gach, nam va bắc đều dai 151 trượng © 5 thước, đông và tây đều dai 155 trượng 5 thước, mở 4 cửa: phía trước là Ngọ Môn, phía tả là cửa Hiển Nhân, phía hữu là cửa Chương Đức, phía sau là cửa Hòa Bình.
pair_0151		Phía trong Ngọ Môn là điện Thài Hòa là chính điện đại triều, trước điện là đan bệ, dưới đan bệ là Long Trì; trước mặt trông ra hồ Thái Dịch, phía nam và phía bắc hồ đều dựng cột đồng chạm hình rồng và cửa phường Linh Tinh®.
pair_0152		Giữa cửa Ngọ Môn xây đường Trung Đạo, phía đông cầu là Tả đãi lậu viện, phía tây là Hữu đãi lậu viện.
pair_0153		Phía tả cửa Hiển Nhân là đài Đông Khuyết, phía hữu cửa Chương Đức là đài Tây Khuyết, phía tả cửa Hòa - Bình là đài Bắc Khuyết.
pair_0154		Bốn mặt ngoài thành đào hồ Kim Thủy, chu vi hơn 5 dặm, rộng 4 trượng, sâu 7 thước 5 tấc.
pair_0155		Phía trước cửa Ngọ Môn xây ba cầu đá qua hồ.
pair_0156		Trước ba đài Đông Khuyết, Tây Khuyết và Bắc Khuyết đều xây cầu đá.
pair_0157		Kính xét: Hoàng thành: đầu đời Gia Long, chỗ chính giữa phía trước mặt là đài Nam Khuyết, trên dựng điện Kiền Nguyên, hai cửa tả hữu là Tả Đoan (1) Có nghĩa là lấy được kẻ sĩ giỏi, nên cửa ở trước Khổng Miếu cũng gọi là cửa Linh Tinh.
pair_0158		24 nhatthongchiT1ch.pdf Môn và Hữu Đoan Môn.
pair_0159		Đến năm Minh Mệnh thứ 14 đổi dựng 5 cửa: giữa là Ngọ Môn, hai cửa Tả Giáp Môn, Hữu Giáp Môn và hai cửa Tả Khuyết Môn, Hữu Khuyết Môn, trên dựng lầu Ngũ Phượng.
pair_0160		- Tả đãi lậu viện, Hữu đãi lậu viện: đầu đời Gia Long, phía tả là Vũ công thự, phía hữu là Văn công thự.
pair_0161		Năm Minh Mệnh thứ 4 đổi là Tả Triều Đường, Hữu Triều Đường; năm thứ 14 đổi tên hiện nay.
pair_0162		- Cửa Hòa Bình: đầu đời Gia Long gọi là cửa Củng Thần; năm Minh Mệnh thứ 2 đổi làm cửa Địa Bình, năm thứ 14 đổi tên hiện nay.
pair_0163		- Hồ Kim Thủy ngoài thành: đầu đời Gia Long đào ba mặt tả, hữu và sau; năm Minh Mệnh thứ 14 đào mặt trước, nước trong hồ lưu thông.
pair_0164		TỬ CẤM THÀNH: Chu vi hơn 2 dặm, cao 9 thước 2 tấc, dày một thước 8 tấc, xây gạch, nam và bắc đều dài 81 trượng, đông và tây đều dài 72 trượng 6 thước 7 tấc, mở 7 cửa: phía nam là cửa Đại Cung, phía đông là cửa Hưng Khánh và cửa Đông An, phía tây là cửa Gia Tường và cửa Tây An, phía bắc là cửa Tưởng Loan và Tường Lân (năm Minh Mệnh thứ 2 đổi tên cửa Tường Lân làm cửa Nghi Phương).
pair_0165		Phía trước là cung Kiến Thành, điện phía trước điện Cần Chính là chính điện thường triều, phía trước điện là Tả vu Hữu vu.
pair_0166		25 dainamnhatthongchiT1le.pdf Tiện điện ở phía đông điện Cần Chính là điện Văn Minh, ở phía tây là điện Võ Hiển, phía đông Tả vu dựng điện Đông Các, phía nam điện Đông Các là điện Tụ Khuê thư lâu.
pair_0167		Phía bắc điện Cần Chính là điện Kiền Thành; lại phía bắc là cung Khốn Thái, phía tây là cung Gia Thọ; phía bắc cung Gia Thọ là cung Trường Minh.
pair_0168		Còn thể chế của điện đình thì không dám chép.
pair_0169		Kính xét: Tử cấm thành: xây dựng từ năm Gia Long thứ hai, gọi là Cung thành, năm Minh Mệnh thứ 2 đổi tên hiện nay.
pair_0170		Chính giữa mặt trước thành, hồi đầu niên hiệu Gia Long dựng điện Thái Hòa, phía tả và hữu điện mở hai cửa là Hữu Tic và Tả Túc.
pair_0171		Năm Minh Mệnh thứ 14 dời điện Thái Hòa nhích về phía nam, bỏ hai cửa Tả Tic và Hữu Tic, dùng chỗ đất này dựng cửa Đại Cung, phía đông và tây ngoài cửa Đại Cung dựng hai cửa phường, phía đông là cửa Nhật Tinh, phía tây là cửa nguyệt Anh (trước là Nguyệt Hoa, năm Thiệu Trị thứ 1 đổi là Nguyệt Anh).
pair_0172		- Hai cung Kién Thành và Khôn Thái: dựng ở trong đại nội đầu đời Gia Long, chưa có tên cung, năm Minh Mệnh thứ 14, quy chế đầy đủ, mới định lấy các điện ở trước điện Trung Hòa làm cung Kiền Thành; các điện ở sau điện Kién Thành làm cung Khon Thai.
pair_0173		26 nhatthongchiT1ch.pdf - Hai điện Văn Minh va Võ Hiển: đầu đời Gia Long gọi là Tả Phương Đường và Hữu Phương Đường.
pair_0174		Năm Minh Mệnh thứ tư đổi là Võ Hiển điện, hữu làm Văn Minh điện, năm thứ 14 lại đổi tả làm Văn Minh, phía hữu làm Võ Hiển.
pair_0175		- Cung Gia Thọ: đầu đời Gia Long gọi là cung Trường Thọ, năm Minh Mệnh thứ 1 tu sửa lại, dâng tên là cung Từ Thọ.
pair_0176		Hồi đầu niên hiệu Tự Đức lại tu bổ và dâng tên hiện nay.
pair_0177		ĐÀN MIẾU .
pair_0178		ĐÀN NAM GIAO: Ở địa phận xã Dương Xuân về phía nam Kinh thành, dựng từ năm Gia Long thứ 5, hằng năm cứ đến tháng trọng xuân (tháng 2 âm lịch), bói được ngày tốt thì cử hành lễ đại tế.
pair_0179		Quy chế của đàn chia làm ba tầng: - Tầng thứ nhất, đàn đắp hình tròn, có 5 án thờ: án chính giữa thờ Hiệu Thiên Thượng Đế và Hoàng địa kỳ; án phối hưởng thứ nhất phía tả thờ Thái Tổ Gia Dụ Hoàng Đế, án phía hữu thờ Thế Tổ Cao Hoàng Đế án phối hưởng thứ hai phía tả thờ Thánh Tổ Nhân Hoàng Đế, án phía hữu thờ Hiến Tổ Chương Hoàng Đế.
pair_0180		Đàn cao 6 thước 8 tic, chu v130 trượng 3 thước 5 tấc, tô màu xanh, bốn mặt có thềm: ngọ giai (bậc phía nam) 15 bậc, đông, tây, bắc đều 9 bậc.
pair_0181		27 dainamnhatthongchiT1le.pdf - Tầng thứ hai, đàn vuông, có 8 án tong tự: phía tả, án thứ nhất thờ thần Đại Minh, án thứ nhì thờ các vì sao trong bầu trời, án thứ ba thờ thần Mây, thần Mưa, thần Gió và thần Sấm, án thứ tư thờ thần Thái Tuế và thần Nguyệt Tướng.
pair_0182		"Phía hữu, án thứ nhất thờ thần Dạ Minh, án thứ nhì thờ thần Núi, thần Biển, thần Sông và thần Chằm, thần các núi Triệu Tường, Khải Vận, Hưng Nghiệp và Thiên Thụ đều tòng tự ở án này, án thứ ba thờ thần giữ ""Ting thứ bà, đã cab mide 0b V04 SJbẩp kỳ trượng 7 thước, bốn mặt thềm đều bốn bậc."
pair_0183		Góc đông.
pair_0184		nam là lò phần sài, góc tây bắc là huyệt ế mao huyết.
pair_0185		- Ba tầng đàn, xung quanh đều xây lan can, tầng thứ nhất tô màu xanh, tầng thứ hai tô màu vàng, tầng thứ ba tô màu đỏ.
pair_0186		| - Khoảng đất vuông ngoài đàn đều trồng cây thông.
pair_0187		Ngoài khoảng đất vuông xây tường bằng đá, chu vi 152.trượng 9 thước, bốn mặt đều mở ba cửa rộng.
pair_0188		Phía đông bắc ngoài tường là thần khố (nhà kho), thần trù (nhà bếp), kho tế khí và nhà sát sinh; phía tây nam là trai cung, cung quanh xây tường gạch, mở hai cửa trước sau, trong tường và ngoài tường trồng nhiều cây thông.
pair_0189		28 nhatthongchiT1ch.pdf Kính xét: theo thể lệ cũ đời Gia Long, đàn Nam Giao tế lộ thiên.
pair_0190		Năm Minh Mệnh thứ 20, ngày.
pair_0191		tế, tầng thứ nhất căng màn xanh gọi là Thanh ốc, tầng thứ hai căng màn vàng gọi là Hoàng ốc, tế xong triệt bỏ đi.
pair_0192		Năm Thiệu Trị thứ 6, đổi màn xanh gọi là Hoàng khung vũ, đến đời Tự Đức theo đấy đặt làm chế độ thường hành.
pair_0193		- Lễ đại tự: đầu đời Gia Long, tế vào tháng trọng xuân (tháng 2 âm lịch), năm Minh Mệnh thứ 20 đổi tế vào tháng quý xuân (tháng ba), năm Tự Đức thứ 1 lại đổi tế vào tháng trọng xuân.
pair_0194		Lại xét: năm Minh Mệnh thứ 17 đúc cửu đỉnh: khắc hình tượng Mặt trời và biển Đông vào Cao đỉnh; hình tượng Mặt trăng và biển Nam vào Nhân đỉnh; hình tượng Ngũ tinh (Kim, Mộc, Thủy, Hỏa, Thổ) và biển Tây vào Chương đỉnh; hình tượng Bắc đẩu và Ngân hán vào Anh đỉnh; hình tượng Nam đẩu vào Nghị đỉnh; hình tượng Gió vào Thuần đỉnh; hình tượng Mây vào Tuyên đỉnh; hình tượng Sấm vào Dụ đỉnh; hình tượng Mưa và Cầu vồng vào Huyền dinh®.
pair_0195		(1) Minh Mệnh đúc cửu đỉnh lại đặt tên riêng cho từng cái, là có ý để dùng làm miếu hiệu của các vua nhà Nguyễn như Gia Long là Thế Tổ Cao Hoàng Đế, Minh Mệnh là Thánh Tổ Nhân Hoàng Đế, Thiệu Trị là Hiến Tổ Chương Hoàng Đế, Tự Đức là Dực Tông Anh Hoàng Đế, Kiến Phúc là Giản Tông Nghị Hoàng Đế, Đồng Khánh là Cảnh Tông Thuần Hoàng Đế, Khải Định là Hoằng Tông Tuyên Hoàng Đế.
pair_0196		Nhưng mới được 7 đời thì nhà Nguyễn đổ.
pair_0197		29 dainamnhatthongchiT1le.pdf PAN XA TAC: Ở dia phận xã Hữu Niên về phía hữu trong Kinh thành, hướng về phương bắc, xây đắp từ năm Gia Long thứ 5, hạ lệnh cho các thành dinh trấn đều cống đất sạch nộp vào Kinh sư để xây đắp, hàng năm tế vào tháng trọng xuân ngày mậu sau tế Nam Giao, và tháng trọng thu ngày mậu đầu tháng.
