id,sentence
q10_11_page_88-0001,NÚI DIỄN
q10_11_page_88-0002,Ở phía nam huyện Vĩnh-Xương độ 5 dặm.
q10_11_page_88-0003,"Thuở xưa có nhiều hồ báo, người đi buôn bán phải tránh xa."
q10_11_page_88-0004,Năm Đinh-ty (1797) buồi đầu triều Nguyễn trung hưng.
q10_11_page_88-0005,Trấn thủ là Nguyễn-Văn Thành mật cầu với bà «Chúa Ngọc-Tiên-Nương» rằng: «Bà trừ được nạn cọp ở đây thì sẽ lập đền thờ phụng».
q10_11_page_88-0006,"Sau vài ngày quả bắt được con mãnh-hồ, hành khách qua lại được bình yên."
q10_11_page_88-0007,Ông Thành bèn lập đền Diễn-Sơn để thờ.
q10_11_page_88-0008,Núi Hoàng-Ngưu Ở phía đông-nam huyện Vĩnh-Xương 6 dặm.
q10_11_page_88-0009,"Thế núi chu vi hơn 100 dặm, cổ cây sầm uất, phía bắc gõi bờ biển phía nam ngó xuống Hạc-Giang."
q10_11_page_88-0010,NÚI YÊN ĐỒ
q10_11_page_88-0011,Ở phía nam huyện Vĩnh-Xương 50 dặm.
q10_11_page_88-0012,"Phía tây liền với thôn Diêm-Nại, bắc tiếp trạm Hòa-Du, đông gối bờ biển, ta hữu có gò cát."
q10_11_page_88-0013,"Thế núi rộng lớn, đỉnh đồi trùng điệp, rất nhiều hòn nhỏ, duy lấy ngọn núi này làm chủ."
q10_11_page_88-0014,"Núi này cũng gọi tên là núi An-Đỗ, vì thanh âm gần giống nhau vậy."
q10_11_page_88-0015,"(1) Bộc-Bố có chỗ gọi là Phi-Tuyền nghĩa là suối nước từ trên sườn núi chảy thẳng xuống hoặc là do chỗ cao chảy xéo xuống, thế nước chảy rầm rộ, bay ra những tia nho nhỏ, ở xa trông hình như cây lụa rủ xuống, nên gọi là bộc-bố."
q10_11_page_89-0001,KHỐ-SƠN (NÚI KHO)
q10_11_page_89-0002,"Ở phía đông huyện Vĩnh-Xương độ 2 dặm, phía đông-nam có nền kho cũ Phước-Sơn, nên gọi tên ấy."
q10_11_page_89-0003,Phía bắc gần sông Ngư-Trường.
q10_11_page_89-0004,Năm Ất-mão đầu lúc trung-bưng (1795) đại binh đánh phá tưởng Tây-Sơn là Trần-Quang-Diệu ở bảo Khố-Sơn tức là chỗ đáy.
q10_11_page_89-0005,Trên núi có đền Quan-Công và miếu Ngũ-Hành
q10_11_page_89-0006,NỦI TINH-TRUNG
q10_11_page_89-0007,"Ở phía đông huyện Vĩnh-Xương 10 dặm, trước kia tên là núi A-La, hình nhỏ mà tròn."
q10_11_page_89-0008,"Phía đông-bắc và tây đều gần sông, dân cư tụ tập, chuyên nghề làm cá."
q10_11_page_89-0009,"Trên đỉnh núi có đền Tinh-Trung, nhân đó mà đặt tên núi này."
q10_11_page_89-0010,NÚI CẢNH-LONG
q10_11_page_89-0011,"Ở phía đông-nam huyện Vĩnh-Xương 11 dặm và ở phía bắc cữa tấn nhỏ Cù-Huân; phía nam gần sông Ngư-Trường, phía đông giáp biển lớn."
q10_11_page_89-0012,NÚI HÒA-QUÁN
q10_11_page_89-0013,"Ở phía nam huyện Vĩnh-Xương 91 dặm, phía đông sông Tam-Độc, làm trấn cho cửa tấn Cam-Ranh (Cam-Linh)."
q10_11_page_89-0014,NÚI LỮ
q10_11_page_89-0015,Ở phía nam huyện Vĩnh-Xương 115 dặm.
q10_11_page_89-0016,"Thế núi sừng sợ cao lớn, phía tây có các dấy núi liên tiếp, đều là chỗ mán-lèo cư trú Phía đông gần đường trạm."
q10_11_page_89-0017,NÚI LƯQNG-TRIỀU
q10_11_page_89-0018,Ở phía tây-nam huyện Vĩnh-Xương 25 dặm.
q10_11_page_89-0019,"Có nhiều núi non liên tiếp, phía tây có làng Mán ở đấy."
q10_11_page_90-0001,NÚI HIỆP-MỸ
q10_11_page_90-0002,Ở phía tây-nam huyện Vĩnh-Xương 111 dặm.
q10_11_page_90-0003,"Trước kia tên là núi An-Mỹ, năm Tự-Đức thứ 5 (1852) đổi lại tên này, vì là giới hạn của núi ở giữa 2 hộ Khánh-Hiệp và Khánh-Mỹ."
q10_11_page_90-0004,"Thế núi quanh co, đi xuống đông chia làm núi Phong-Lãnh và núi Hòa-Quân, gối trên cửa biển lớn Cam-ranh."
q10_11_page_90-0005,Có bãi cát kéo dài vài mươi dặm.
q10_11_page_90-0006,NÚI THANH-BỨC
q10_11_page_90-0007,Ở phía đông-nam huyện Vĩnh-Xương 88 dặm.
q10_11_page_90-0008,"Trước kia tên là núi Đông-An, năm Tự-Đức 15 (1862) đổi lại tên này."
q10_11_page_90-0009,"Mạch núi từ núi Hoàng-Ngưu trải qua một đầy bãi cát, nối liền bờ biển rồi chạy xiên về phía nam, đột khỏi lên một ngọn núi cao che kin cửa biển Cam-ranh."
q10_11_page_90-0010,"Quanh núi bày ra những động cát trùng điệp, có 1 cái hồ ở dưới chân núi, nước rất trong mà phẳng lặng tục danh là Tương-Tri."
q10_11_page_90-0011,"Phía tây núi này nứt ra 1 núi nhỏ che cửa tấn gọi là Hòn-Lang (Lang-Dữ); phía nam nứt ra 1 núi nhỏ che cửa biển gọi là Hòn-Tranh (Tranh-Dữ), ở đây có dân cư."
q10_11_page_90-0012,"Phía đông-nam cũng nứt ra 1 núi gọi là Hòn-Khô (Khô-dữ), ở phía bắc có cửa biển nhỏ, ngoài cửa biển ấy có các đảo nhỏ là hòn Trong, hòn Ngoài (Nội Dữ, Ngoài Dữ)"
q10_11_page_90-0013,NÚI DỤ-LÂM
q10_11_page_90-0014,Ở phía nam huyện Vĩnh-Xương 53 dặm.
q10_11_page_90-0015,"Phía đông đưa bãi cát, phía tây liền với các núi, ngàn đồi muôn hốc không biết đầu là bờ cổi."
q10_11_page_90-0016,"Năm Ất-Mão đầu lúc trung hưng (1795), tướng Tây-Sơn là Lê-Trung bị đánh bại lui về đóng giữ ở Dụ-Lâm, tức là chỗ này."
q10_11_page_91-0001,NÚI NGỌC-HỘI
q10_11_page_91-0002,"Ở phía đông-bắc huyện Vĩnh-Xương độ 2 dặm Núi này đột xuất giữa bình-địa, bốn phía đều là ruộng nương."
q10_11_page_91-0003,NÚI VẠN-XƯƠNG
q10_11_page_91-0004,Ở phía tây-nam huyện Vĩnh-Xương 32 dặm.
q10_11_page_91-0005,"Phía tây có các dãy núi đứng dăng hàng, cây cối sum sê, phía đông gần sông Ngư-Trường."
q10_11_page_91-0006,NÚI PHONG-LÃNH
q10_11_page_91-0007,"Ở phía đông-nam huyện Vĩnh-Xương 163 dặm, giáp giời huyện An-Phước đạo Ninh-Thuận."
q10_11_page_91-0008,"Phía đông gõi bãi cát, có dầm Vũng-Găng, phía nam tiếp giáp mỏ cát đảo Nhĩ."
q10_11_page_91-0009,ĐẢO BỒNG-NGUYÊN
q10_11_page_91-0010,"Ở phía đông-nam huyện Vĩnh-Xương hơn 20 dặm, đứng đăng giữa biển, có thôn Trí-Nguyên ở đấy."
q10_11_page_91-0011,"Phía đông có đảo Tâm, đảo Môn và đảo Ba-La (đảo Mít) liên lạc với nhau."
q10_11_page_91-0012,ĐẢO ĐÀM-MÔNG
q10_11_page_91-0013,Ở phía đông huyện Vĩnh-Xương hơn 10 dặm.
q10_11_page_91-0014,"Phía bắc đảo Bồng-Nguyên, đứng ngang giữa biên, cách bờ chừng 4 dặm, chu vi dài hơn 60 dặm, có thôn dân Bích-Đàm ở đấy."
q10_11_page_91-0015,ĐẢO NỘI ĐẢO NGOẠI
q10_11_page_91-0016,"Ở ngoài cửa biển Cam-Ranh phỏng 6, 7 dặm, chu-vi rộng 6 dặm, có sản-xuất nhiều yến-sào."
q10_11_page_91-0017,SÔNG TÔ-HÀ
q10_11_page_91-0018,Ở phía bắc huyện Quảng-Phước 58 dặm.
q10_11_page_91-0019,"Nguồn sóng phát xuất ở các động mán, phía tây núi Tô-Hà, qua núi Phú-Mỹ chảy về đông-nam 40 dặm đến thôn Bình-An."
q10_11_page_91-0020,"Noi đây giữa sông có cồn cát, nên sông chia làm 2 lạch tả hữu song song, chảy độ 3 dặm rồi hiệp lại làm một, chảy xuống đông 10 dặm, và ra vũng biển Vân-Phong."
q10_11_page_91-0021,"Xét các nguồn sông tỉnh Khánh-Hòa không cách xa cửa sông lắm, mà nước cũng không sâu lắm, có sông đến mùa hạ thì khô cạn, nên từ đầu nguồn cho đến cửa sông dài vắn không nhứt định."
q10_11_page_91-0022,"Chỉ có sông Vĩnh-Phú ở Tân-Định, sông Phú-Lộc ở Vĩnh-Xương và sông này (Tô-Hà) thì đầu nguồn có hơi xa mà thôi."
q10_11_page_92-0001,SÔNG BÌNH-SƠN
q10_11_page_92-0002,Ở phía bắc huyện Quảng-Phước 43 dặm.
q10_11_page_92-0003,Đầu nguồn từ núi Thị-Đó chảy xuống hướng đông 3 dặm chia làm 2 chi: 1 chi chảy về hướng nam độ 3 dặm nhập vào sông Đồng.
q10_11_page_92-0004,Tào rồi chảy ra biên.
q10_11_page_92-0005,1 chi chảy về đông-nam độ 2 dặm rồi chảy vào 2 cửa tấn Đại Tiêu vũng biển Vân-Phong (Núi Thị-Đó và sông Đồng-Tào là núi sông nhỏ nên không chép vào đây).
q10_11_page_92-0006,SÔNG AN-LƯƠNG
q10_11_page_92-0007,Ở phía bắc huyện Quảng-Phước 36 dặm.
q10_11_page_92-0008,"Đầu nguồn từ trong đồng ruộng thôn Tân-Mỹ, chảy xuống đông độ 4 dặm qua thôn An-Lương chia làm 2 chi: 1 chi chảy qua đông-nam độ 1 dặm, 1 chi chảy qua đông-bắc độ 2 dặm, rồi đều chảy ra biên."
q10_11_page_92-0009,Nếu nắng lâu thì sông đều khô cạn.
q10_11_page_92-0010,SÔNG NGỌC-SƠN
q10_11_page_92-0011,Ở phía nam huyện Quảng-Phước 10 dặm.
q10_11_page_92-0012,"Nguồn bắt đầu từ khe Lũy, qua sông Mỹ-Lợi, chảy xuống đông 40 dặm, qua thôn Tam-Ích, chuyển về hướng nam độ 2 dặm, rồi ra biên."
q10_11_page_92-0013,"Lại có 1 chi từ thôn Kiều-Lâm chảy xuống đông lại chia lâm 2 chi: 1 chi chảy quanh 8 dậm rồi thông tới sông Hà-Sâm, 1 chi chảy vào phía nam độ 4 dặm hiệp với sông Tam-chí, rồi đều chảy ra biên Nha-Phu."
q10_11_page_93-0001,SÒNG MỸ-LỢI
q10_11_page_93-0002,Ở phía đông-nam huyện Tân-Định.
q10_11_page_93-0003,"Phát nguyên từ khe Lũy chảy xuống đông hơn 40 dặm đến thôn Mỹ-Động, chuyển về hướng nam chảy ngang qua thôn Tam-Ích huyện Quảng-Phước làm sông Ngọc-Sơn."
q10_11_page_93-0004,Có một chi chảy ra phía bắc 8 dặm đến thôn Hà-Sầm rồi chảy ra biển Nha-Phu.
q10_11_page_93-0005,SÔNG VĨNH-PHÚ
q10_11_page_93-0006,"Ở phía bắc huyện Tân-Định 2 dặm, thuở trước tên là sông Vĩnh-An."
q10_11_page_93-0007,"Phát nguyên từ 4 chỗ: 1 chỗ từ núi Lam-Sơn chảy qua đông-nam 11 dặm đến xã Hương-Cam; 1 nguồn từ trong Hương-Động chảy qua đông-nam 5 dặm cũng đến xã Hương-Cam, tại nơi đây 2 sông hiệp lại chảy xuống đông 23 dặm đến thôn Vĩnh-Phú; 1 nguồn từ núi Thạch-Bàn chảy về phía nam 33 dặm đến thôn Vĩnh-Phú; 1 nguồn từ núi Đồng-Hương chảy về phía nam 22 dặm cũng đến thôn Vĩnh-Phú."
q10_11_page_93-0008,"Tại thôn Vĩnh-Phú đây, 4 nguồn hiệp làm một thành sông Vĩnh-Phú, rồi từ đấy chảy đi 4 dặm lại chia làm 2 chi: 1 chi chảy qua đông-nam 7 dặm thông với sông Hà-Sầm, chảy ra cửa biển Nha-Phu; 1 chi chảy qua đông-bắc 4 dặm đến xã Bằng-An, lại chuyên vào nam 5 dặm cũng chảy ra cửa Nha-Phu."
q10_11_page_93-0009,"Phần sông ở xã Bằng-An, có 1 chi riêng, từ thôn Tiên-Kiều chảy vô phía nam 10 dặm, đến xã này nhập lại."
q10_11_page_93-0010,SÔNG PHÚ. LÒC
q10_11_page_93-0011,"Ở phía bắc huyện Vĩnh-Xương, phía nam huyện Phước-Điền."
q10_11_page_93-0012,"Phát nguyên từ 3 chỗ: 1 chỗ từ nguồn Đồng-Nảy, tục danh Sông-Cầu, chảy qua đông-nam 21 dặm, đến thôn Kiền-Sơn; 1 chỗ từ trong độ g mán nguồn Nha-Trang chảy qua 6 thác 28 dặm cũng đến thôn Kiền-Sơn, cùng Sông-Cầu hiệp lại chảy xuống đông 21 dặm đến xã Xuân-Mỹ; 1 chỗ từ núi Bà chảy về đông-nam 27 dặm, qua tỉnh-thành, đến Xã Phú-Lộc, hiệp với sông trên gọi là sông Phú-Lộc, rồi chảy xuống phía đông 10 dặm đến thôn Hồi-Xuân xã Xuân-Lạc lại chia làm 2 chi: 1 chi chảy ra đông-bắc 12 dặm rồi phóng ra cửa biển Cù-Huân nhỏ; 1 chi chảy vô nam 11 dặm đến thôn Ngọc-Hội lại chia làm 2 chi: 1 chi chảy 2 dặm rồi phóng ra cửa biển Cù-Huân lớn; 1 chi chảy vô phía nam đến huyện Vĩnh-Xương hiệp với sông Ngư-Trường chảy 19 dặm và phóng ra cửa biển Cù-Huân nhỏ."
q10_11_page_94-0001,SÒNG TAM-ĐỘC (hay Ba-Ngòi) Ở phía nam huyện Vĩnh-Xương 85 dặm.
q10_11_page_94-0002,"Phát nguyên từ trong các động Mán Bồng-Lam, Bạch-Cân, chảy xuống đông-nam chia làm 3 chi: 1 chi theo thôn Thượng-Nguyên chảy xuống đông-nam 11 dặm; 1 chi theo thôn Diêm-Nại chảy xuống đông-nam 4 dặm; 1 chi theo thôn Nhược-Đồ chảy xuống đông-nam 4 dặm, rồi có Du-Khê (khe Dầu) từ thôn Hiệp-Mỹ đến nhập lại, chảy ra đầm Thủy-Triều, chuyển qua hướng đông chảy đến thôn Thạnh-Đức phóng ra cửa biển Cam-Ranh."
q10_11_page_94-0003,HẠC-GIANG (Sông-Cạn) Ở phía nam huyện Vĩnh-Xương 96 dặm.
q10_11_page_94-0004,"Sông này do các mương ngòi từ các đồng trong ruộng chảy dồn lại, chứ không có đầu nguồn, tùy theo thủy-triều ở biển khi lên khi ròng, và bề sâu chỉ độ 1 thước, nên mới đặt tên như vậy."
q10_11_page_95-0001,ĐẦM KHE
q10_11_page_95-0002,"Phụ lục các Hồ, Vũng."
q10_11_page_95-0003,(Năm Thành-Thái 18 (1906) định thuế đầm 1480 đồng) Ở phía tây-bắc huyện Quảng-Phước.
q10_11_page_95-0004,"Khe này từ trong núi cao hố sâu, cuốn cuộn chảy ra, nước xói vào đá rất mạnh."
q10_11_page_95-0005,"Nguyên ủy rất xa, từ khe Giang thuộc địa-phận, mán mọi thuận dòng chảy xuống đến khe Khế, rồi chảy ra cảng Chử-Châu."
q10_11_page_95-0006,KHE BALAMÁT (Suối Mit)
q10_11_page_95-0007,Ở phía nam huyện Tân-Định.
q10_11_page_95-0008,"Ngược dòng lên thì đến núi Phú-Hòa, thuận dòng xuống thì đến cửa cảng Nê-Khê (Suối-Bùn)."
q10_11_page_95-0009,KHE AN-THANH
q10_11_page_95-0010,Ở Xã An-Thạnh phía tây huyện Tân-Định.
q10_11_page_95-0011,"Đọc theo bờ khe, có giống cây trâm, lá rụng xuống khe, uống nước khe ấy hay phát chứng sốt rét."
q10_11_page_95-0012,ĐẦM ĐẠI-MẠO (hay đầm Đồi-Mồi)
q10_11_page_95-0013,Ở phía đông huyện Quảng-Phước gần bờ biển.
q10_11_page_95-0014,Gần bờ đầm có hòn đảo có rất nhiều con đồi-mồi.
q10_11_page_96-0001,ĐẦM Ô-SÔ
q10_11_page_96-0002,"Ở phía đông bắc huyện Quảng-Phước 30 dặm, rộng 10 dặm, trong có đảo Trụ."
q10_11_page_96-0003,ĐẦM THỦY-TRIỀU
q10_11_page_96-0004,Ở phía nam huyện Vĩnh-Xương 43 dặm.
q10_11_page_96-0005,"4 phía là bãi cát, dồn nước sông Ba-Ngòi chảy ra cửa biển Cam-Ranh."
q10_11_page_96-0006,ĐẦM VŨNG-GĂNG
q10_11_page_96-0007,"Ở tột phía nam huyện Vĩnh-Xương, cách huyện 113 dặm, chu vi hơn 20 dặm."
q10_11_page_96-0008,6 TRÁC SÒNG CRÀ
q10_11_page_96-0009,"Ở phía tây huyện Tân-Định, là một sông nhánh của sông Phú-Lộc."
q10_11_page_96-0010,"Chỗ sông này phát nguyên có 6 cái thác: 1 - thác Thọ, 2 - thác Đan, 3 - thác Sơn, 4 - thác Mang, 5 - thác Cang-Thở, 6 - thác Lương đều từ nguồn Nha-Trang chảy đến."
q10_11_page_96-0011,5 THÁC SÔNG CHÂU
q10_11_page_96-0012,Ở phía nam huyện Phước-Điền phía nam giáp huyện Vĩnh-Xương là 1 sông nhánh của sông Phú-Lộc.
q10_11_page_96-0013,"Chỗ sông này phát nguyên có 5 thác: 1- thác Dinh-Bà, 2- thác Phủ-Loan, 3- thác Mã, 4- thác Cương, 5- thác Tham-Dự."
q10_11_page_96-0014,Sông Châu tục gọi là Sông-Cầu.
q10_11_page_96-0015,VŨNG NHA-TRANG
q10_11_page_96-0016,"Ở phía đông-nam huyện Quảng-Phước 21 dặm, rộng phỏng hơn 200 dặm."
q10_11_page_96-0017,Có cồn đảo làm binh-phong che phía ngoài 88 ghe thuyền đến đậu được yên ồn.
q10_11_page_96-0018,Trên bờ trước kia có pháo đài Ninh-Hải.
q10_11_page_97-0001,VŨNG VÁN-PHONG
q10_11_page_97-0002,"Ở phía đông-bắc huyện Quảng-Phước 21 dặm, chư vì hơn 200 dặm."
q10_11_page_97-0003,"Từ Đại-Lãnh vào nam có các khe suối dọc theo triền núi đều chảy vào vùng này, 3 mặt đều có những hòn đảo bao quanh: phía nam là đảo My, đảo Kê (hòn gà), đảo Lăng, đảo Lý (hòn gáy); phía bắc là đảo Điệp (hòn bướm), đảo Ô (hòn qua), đảo Khô, đảo Độc (có độc); phía đông là đảo Xích (hòn đỏ) (Đây tức là vùng biển Hòn-Khôi)."
q10_11_page_97-0004,VŨNG NHA-PHU
q10_11_page_97-0005,"Ở phía đông huyện Quảng-Phước 36 dặm, bao quanh hơn 70 dặm."
q10_11_page_97-0006,"Trong vùng có những hòn đảo đứng lô nhớ như: đảo Trân-Thị, đảo Tiên, đảo Thạch và đảo Cù."
q10_11_page_97-0007,"VŨNG Cam-Ranh Ở phía đông-nam huyện Vĩnh-Xương 88 dặm, chu vĩ 79 dặm."
q10_11_page_97-0008,Trong vũng có mầm đá nằm dưới nước.
q10_11_page_97-0009,AO PHÚ HỘI
q10_11_page_97-0010,Ở phía đông huyện Quảng-Phước.
q10_11_page_97-0011,"Khi nước lên, nước rộng thông với nước mặn."
q10_11_page_97-0012,AO TRUNG-GIANG
q10_11_page_97-0013,Ở phía tây huyện Quảng-Phước.
q10_11_page_97-0014,"Tương truyền có người trong huyện tên là Giám, đào ao này để nuôi cá tôm, cho nên tục danh là ao Cha-Giám"
q10_11_page_98-0001,KHE: NGẠC-NGƯ (Cá sấu)
q10_11_page_98-0002,"Ở trong vùng cát đá khoảng đường rừng thuộc xã Tân-Ar-đông, huyện Quảng Phước."
q10_11_page_98-0003,Nơi đây suốt bốn mùa nước không bề cạn.
q10_11_page_98-0004,"Ngày xưa thường có cá sấu, nhưng nay lại nhiều nạn hồ."
q10_11_page_98-0005,CỔ TÍCH
q10_11_page_99-0001,THÁP CỔ THIÊN-Y
q10_11_page_99-0002,"Ở trên đỉnh núi Cù-Lao huyện Vĩnh-Xương; có 2 cái tháp: tháp phía tâ cao 6 trượng, thờ tượng đá thần «Thiên-Y-A-Diễn-Bá»; tháp phía hữu cao 2 trượng thờ «Bác-Hải-Thái-Tử»."
q10_11_page_99-0003,"Tục truyền Thiên-Y là một nàng Tiên, nguyên sơ giáng xuống núi Đại-Điền."
q10_11_page_99-0004,"Thuở ấy có hai vợ chồng ông già ở trên núi, trồng dưa để sinh sống."
q10_11_page_99-0005,"Khi dưa chín, thường bị kẻ lén hái, ông lấy làm lạ đề ý rình."
q10_11_page_99-0006,"Một đêm nọ ông thấy 1 cô gái, độ 13, 14 tuổi, theo bóng cây lần lần đi đến, cầm dưa vần chơi ở đười bóng trăng."
q10_11_page_99-0007,"Ông đón lại gạn hỏi, thì ra chính có này đã hái trộm dưa từ trước, nhưng ông thấy có ta còn thơ ấu, yếu ở bèn đem về để nuôi."
q10_11_page_99-0008,"Có này thái độ u-nhàn, rõ ra một người của trời sinh, nên 2 ông bị rất thương yêu."
q10_11_page_99-0009,"Ngày nọ mưa lụt bống tràn đến, có ta sực nhờ phong cảnh cũ ở Tam-Thần-Sơn (1), có liền kiếm cây hoa, chất mảnh đá, đắp làm núi giả đề chơi."
q10_11_page_99-0010,"Ông lão thấy chơi như vậy, nổi giận la rầy."
q10_11_page_99-0011,"Trong lúc bị la rầy bực tức, thì vừa hay có cây già-nam trôi theo nước lụt đến đó, có ta bèn biến hình nhập vào thân cây ấy, rồi cây ấy trôi theo nước lụt táp giật vào bờ biển phương Bắc (2)."
q10_11_page_99_100-0001,"Người phương ấy thấy cây (1) Sử-ký chép: Tam-thần-sơn là Bồng-Lai Phương-Trượng và Doanh-Châu ở giữa biển Bột-Hải, chỗ của các Tiên-ở (2) Phương Bắc là chỉ nước Trung-Hoa, vì Trung-Hoa ở về phía bắc nước Việt-Nam, thơm lạ, rủ nhau toan khuân về nhà nhưng nặng quá không nhắc lên nổi."
q10_11_page_100-0001,"Lúc bấy giờ có vị thái-tử trong nước nghe nói bèn đến bờ biển xem, rồi xuống vớt cây nâng lên tay, đem về đề ở nơi điện-các."
q10_11_page_100-0002,"Thái-tử khi ấy vừa 20 tuổi, chưa có vợ, thường ngày đến vỗ về thân cây, trong lòng bồi hồi vơ vần."
q10_11_page_100-0003,Có khi chợt thấy dưới bóng trăng lờ mờ mường tượng như có người đi thoáng đến thái-tử lấy làm lạ.
q10_11_page_100-0004,"Đêm nọ sau khi mọi người đều yên giấc, thái-tử trở qua chỗ cũ rình xem thì cũng lại thấy như đêm trước, chàng vội rượt theo thì thấy rõ ràng là một cô gái đẹp."
q10_11_page_100-0005,"Nàng hoảng hốt muốn chạy trốn, nhưng bị thái-tử giữ lại gạn hỏi, không thoát thân được, cô đành phải bày tỏ tông tích."
q10_11_page_100-0006,"Thái-tử nửa sợ nửa mừng, tâu lên vua cha."
q10_11_page_100-0007,"Vua khiến bỏi được quê tốt, bèn cho cùng nhau kết thôn."
q10_11_page_100-0008,"Vợ chồng ăn ở với nhau được ít lâu, sinh được một trai đặt tên là Tri, và một gái đặt tên là Quí."
q10_11_page_100-0009,"Một hòm, bà nhờ chỗ cũ ở Thần sơn, bèn đắt con trai con gái nhập vào cây già-nam-hương vượt biển qua phương Nam, thẳng đến cửa tấn Cù-Huân rồi tìm về chỗ cũ tại triền núi Đại-Điền."
q10_11_page_100-0010,"Khi ấy 2 ông bà lão kia (người trồng dưa trước) đã mất rồi, bà bèn lập đền tại chỗ ấy đề phụng tự."
q10_11_page_100-0011,"Thấy dân ở vùng này khở dại thật thà không biết việc sinh nhai và phòng hoạn nạn, bà bèn dạy sơ lược cho những phép tắc và bày cho cách làm ăn."
q10_11_page_100-0012,"Bà lại cho đục đá ở núi Cù-Lao làm tượng truyền thần, rồi đương lúc ban ngày Bà phi thăng đi mất."
q10_11_page_100-0013,"Sau khi Bà về Nam, thái tử ở Bắc hải không biết Bà đi đâu, bèn sai người đáp thuyền đi tìm."
q10_11_page_100-0014,"Khi bọn này đến Cù-Huân, thì giờ đọng hách dịch hà hiếp dân sở tại và không kính trọng Thần-tượng."
q10_11_page_100-0015,"Liền đó thình linh nổi trận cuồng phong làm cho chiếc thuyền chở bọn đó bị lật úp xuống; hóa làm một cụm, đá to."
q10_11_page_101-0001,Từ đấy về sau bà càng hiền linh.
q10_11_page_101-0002,Có khi Bà cưỡi voi trắng đi đạo trên đỉnh núi.
q10_11_page_101-0003,"Mỗi lúc Bà xuất hiện, nghe trong núi có 3 tiếng nỗ vang như súng lớn; hoặc có khi Bà hiện hình như cây lụa bay giữa không-trung; lại có khi Bà cưỡi cá sẩu qua lại trong vùng đảo Yên núi Cù."
q10_11_page_101-0004,"Dân địa-phương ngưỡng-vọng cho là Thần, có cầu khần việc gì thường được ứng nghiệm, bèn xây 2 cái tháp trên núi Cú."
q10_11_page_101-0005,"Lao: tháp phía tả thờ Chúa-Tiên (Thần-Thiên-Y), tháp phía hữu thờ Thái-Tử, phía sau tháp dựng đền nhỏ thờ 2 người con của Bà."
q10_11_page_101-0006,"Phía tả tháp, lại xây 1 đền nhỏ nữa để thờ 2 ông bà trồng dưa, trước tháp có bia đá khắc chữ trùng-văn lối chữ khoa-đầu, tức là lối chữ như hình con sâu nước, không ai biều nghĩa được."
q10_11_page_101-0007,"Hoa quả trong vườn ai đến hái ăn đều được, nhưng không thể đem ra ngoài."
q10_11_page_101-0008,Mỗi khi gặp ngày tuần tiết thì các loài thú vật trên rừng và cá tôm dưới biển đều đến châu hầu trước đền.
q10_11_page_101-0009,Người Chiêm-Thành tôn hiệu là A. Na-Diễn-Bà Chúa-Ngọc-Thánh-Phi.
q10_11_page_101-0010,Triều Nguyễn ngay buổi đầu đã phong-tặng: «Hồng-Nhân-Phồ-Tế-Linh-Ứng-Thượng-Đằng-Thần» và cắt dân làng Cù-Lao 3 người sung làm Từ-phu.
q10_11_page_101-0011,"Những danh nhân quá bộ đến đây, có nhiều người dựng bia, đề thơ đề ký niệm danh thắng như: Nguyên Hiệp-biện lãnh Thượng-thơ Phan-Thanh-Giản, Khánh-Hòa Bố-chánh Nguyễn Quỳnh, Thuận-Khánh Tuần-phủ Nguyễn-Thạnh, Bình-Thuận Bố-Chánh Trần-Điền, sung Điền-Nông-sứ Phan-Trung, đều có lập bi ký; Hình-bộ Thượng-thơ sung chính-sứ Lê-Tuấn, Lễ-bộ Tham-tri Nguyễn-Văn-Tường, Khánh-Hòa Đốc-học Đinh-Nho-Quang đều có thơ đề vinh."
q10_11_page_102-0001,PHẾ LŨY CHIÊM. THÀNH
q10_11_page_102-0002,"Ở xã Phú-Thạnh phía bắc huyện Vĩnh-Xương Xưa có 1 đoạn lũy cũ, niên hiệu Minh-Mạng 17 (1836) bị san bằng, đấu cũ nay vẫn còn."
q10_11_page_102-0003,LỰC-ĐỒN
q10_11_page_102-0004,"Ở phía đông huyện Vĩnh-Xương, gần phía nam núi kho, chu vi 36 trượng 4 tấc, cao 7 thước 5 tấc, không biết đắp thuở nào."
q10_11_page_102-0005,Khi đầu khai-quốc có tu sửa lại để phòng ngư cửa biển Cù-Huân lớn và cửa Cù-Huân nhỏ.
q10_11_page_103-0001,TỪ MIẾU
q10_11_page_103-0002,"ĐÀN XÃ-TẮC Ở ngoài cửa tây Tỉnh-thành, dựng năm Minh-Mạng 13 (1832)."
q10_11_page_103-0003,ĐÀN TIÊN-NÔNG
q10_11_page_103-0004,"Ở địa-phận xã Phú-Ân, ngoài cửa đông Tỉnh-thành, xây năm Minh-Mạng 13 (1832), có 3 mẫu tịch-điên (1)"
q10_11_page_103-0005,ĐÀN SƠN-XUYÊN
q10_11_page_103-0006,"Ở ngoài cửa tây Tỉnh-thành, xây năm Tự-Đức thứ 5 (1852)."
q10_11_page_103-0007,VĂN-MIẾU
q10_11_page_103-0008,"Ở xã Phú-Lộc, phía tây bắc tỉnh thành, dựng năm Gia-Long thứ 2 (1803), trùng tu năm Tự-Đức thứ 2 (1849)."
q10_11_page_103-0009,MIẾU HỘI ĐỒNG
q10_11_page_103-0010,"Ở xã Phú-Lộc, dựng năm Gia-Long 15 (1816), năm Tự-Đức thứ 2 (1849) trùng tu lợp ngói."
