pair_id	han_sentence	viet_sentence
HVB_001_000065	泰、務定司境經，障虞堂在翔鸞門內之左，百無恙堂在義鳳明丙之右。 同慶成泰年間取次撤解按高明戶民市民司有育務局民創相檀穴東爲御園，名曰紹芳園。	Bách-vô-dạng-đường ở phía hữu trong của Nghi-phụng trong niên hiệu Đồng Khánh, Thành-Thái thủ thứ triệt giải.
HVB_001_000066	園中有玉夜池，亘園之東西又有小御河，自西城水寶內引金水湖之水，經仁智堂之東北有福弘水來會焉。	Xét ở phía bắc điện Cao-minh-trung-chánh có hồi-lang tả hữu nối nhau, trong có ngự lâu gọi Minh-viễn-lâu phía đông lầu này là Ngự Viên gọi Thiệu-phương-viên trong vườn có Ngọc-dịch-tri suốt từ đông đến tây vườn này có Ngự-hà nhỏ, từ trong cống nước thành phía tây dẫn nước ở hồ Kim-thủy chảy qua đông bắc đường Nhân-Trí thì có nước ở Phước hoằng hội hiệp lại, rồi quanh qua phía nam phân làm 2 dòng.
HVB_001_000067	南遶分爲二流，一經普渡橋達玉夜池，一經瑞霓橋達東安門水關。	Một dòng qua cầu Phồ-độ thông ao Ngọc-Dịch, một dòng qua cầu Thụy-nghê thông đến thủy quan cửa Đông.
HVB_001_000068	其東西水寶才關皆谿以鐵網閱。	An chỗ thủy. đậu và thủy-quan đều dùng lưới sắt chận ngăn lại.
HVB_001_000069	是堂在光明殿之東，亘大南一統志卷夕東後規制方廣極宏。 厂明命七年建堂之京師，前左為尚膳所，右為御醫院，各限以垣牆。 均嗣德六年建成，泰年間增製橋家及廚家。	Duyệt-thị- đường ở ngoài tường phía đông điện Quang-minh, ngó về hướng đông, qui chế vuông vức rất cao rộng dựng năm Minh Mạng thứ 7 phía tiền. tả làm sở Thượng thiện phía hữu làm viện Ngự-y đều ngăn bức tường, đều làm năm Tự Đức thứ 6, niên hiệu Thành Thái làm thêm nhà cầu và nhà bếp.
HVB_001_000070	御醫院之南隔垣有侍衛直房及謹信司謹言之東，有僊仗庫。	Phía nam viện Ngự Y cách bức tường có Thị vệ trực-phòng Tiên-trượng-khố và ty Cần tin Phía đông ty Cần-tin có dựng trong niên hiệu Thành-Thái.
HVB_001_000071	成泰年間建機器房，在興變門外，成泰甲辰年建以貯諸項氣車。	Phòng Cơ khí ở ngoài cửa Hưng-Khánh, làm năm Giáp-thìn niên hiệu Thành Thái, để chứa các hạng Khí-xa.
HVB_001_000072	後圃全城高八皇坂之北，中構四聰亭。 北左右三面均砌圍市房。	Hậu-phố ở phía bắc Hoàng-thành, giữa xây đình Tử-Thông 3 phía: bắc, tả, hữu đều xây thành quanh cao 8 thước.
HVB_001_000073	型太廟在太和殿之左，肇廟之前，南向。	THÁI-MIẾU Ở phía tả điện Thái Hòa, trước Triệu-miếu = về hướng nam, dựng năm Gia-Long thứ 3 trùng tu trong niên hiệu Thành Thái.
HVB_001_000074	嘉隆三年建成，泰年間重修廟制，正楹十三間，前楹十五間，東西兩廂同堂異室，室凡九，各設神龕，中奉太祖嘉裕皇帝皇后左右各四室：	Qui chế của miếu: Chánh dinh 13 gian, tiền dinh 15 gian, 2 chái đông tây, chung đường mà khác thất, có 9 cái thất đều đặt thần khám. Ở giữa thờ Thái-Tổ Gia-Dụ Hoàng-Đế và Hoàng-Hậu.
HVB_001_000075	左一奉孝文皇帝皇后，	Tả hữu đều có 4 cái thất (): thất tả nhất thờ Hiếu văn Hoàng Đế và Hoàng Hậu.
HVB_001_000076	右一奉孝昭皇帝皇后，	Thất hữu-nhất thờ Hiếu-Chiêu-Hoàng-Đế và Hoàng Hậu.
HVB_001_000077	左二奉孝哲皇帝皇后，	Thất tả nhị thờ Hiếu-Triết Hoàng Đế và Hoàng Hậu.
HVB_001_000078	右二奉孝義皇帝皇后，	Thất hữu-nhị thờ Hiếu-Nghĩa Hoàng-Đế và Hoàng-Hậu.
HVB_001_000079	左三奉孝明皇帝皇后，	Tả-tam thờ Hiếu-Minh Hoàng-Đế và Hoàng Hậu.
HVB_001_000080	右三奉子色丁皇立帝皇后，	Hữu-tam thờ Hiếu-Ninh Hoàng-Đế và Hoàng-Hậu.
HVB_001_000081	左四奉孝武皇帝皇后，	Tả-tứ thờ Hiếu Võ Hoàng-Đế và Hoàng-Hậu.
HVB_001_000082	右四奉二十七五饗廟之左， 建一隆德殿，	Mỗi năm lấy ngày mùng một 4 tháng mạnh (tháng giêng, tháng 4, tháng 7, tháng 10) và ngày 22 tháng quý-đông, làm lễ tế hưởng. Phía tả Thái-miếu làm điện Long-đức (thường năm gặp buổi kỵ án chính-trung thì trần thiết làm lễ ở đây).
HVB_001_000083	辰遞備設恭日。	Phía tả trước sân miếu làm điện Chiêu kính (để bị thiết buổi kỵ 4 án bên tả).
HVB_001_000084	前建名敬殿，忌辰為祀土朝。	
HVB_001_000085		Hữu tứ thờ Hiếu-Định Hoàng-Đế.
HVB_001_000086		Phía hữu trước sân miếu làm điện Mục-tư (để bị thiết buổi kỵ4 án bên hữu) Phía bắc điện Mục tư có phương-đường (làm chỗ thờ Thổ công). Phía tả miếu-viên làm cửa Hiền thừa phía hữu làm cửa Túc-tướng.
HVB_001_000087		Phía sau có tường ngăn, phía tả làm cửa Nguyên-chỉ Phía hữu làm cửa Trường hựu.
HVB_001_000088	垣左為顯乃左曰延禧門，上為頭神火國刃親勳功臣從一樓短墻外建左右丙庚祀廟垣，南為太廟門，门前左右各設石獅子。	Chỗ chính giữa trước sân miếu làm các Tuy-thành phía tả và hữu có đoản tường, tường phía tả có cửa Diên-hy trên có lầu chuông, tường phía hữu có cửa Quang-hy trên có lầu trống, ngoài đoản tường tả hữu có lưỡng vu, đề tòng tự các vị thân huân công thần khi quốc-sơ.
HVB_001_000089	京師九大南一統志卷一謹按綏成閣舊爲穆清閣，明命十一年三方堂召敬穆爻，成泰年間撤隆德殿舊三年均。	Phía nam miếu-viên làm cửa Thái-miếu 2 phía tả hữu trước cửa đều đặt một con sư tử bằng đá. Cẩn án Các Tuy-thành nguyên trước là các Mục-thanh năm Minh Mạng 11 cải tên, qua niên hiệu Thành Thái triệt bỏ.
HVB_001_000090	改今名成一泰十二年，重修。	Điện Long-đức nguyên trước là đường Tả-phương. Điện Chiêu kính, điện Mục-tư nguyên làm tả hữu tế sở, năm Minh Mạng 13 đều đổi tên hiện kim, năm Thành-Thái 12 Ở phía đông miếu có điện Canh-y trong niên hiệu Thành Thái triệt bỏ.
HVB_001_000091	廟之東有更衣殿，成泰年間思舊為左右祭所。	Phía đông có điện Canh-y, phía tây có chỗ thờ Phía tả miếu-viên, có cửa Khải-địch phía hữu có cửa Sùng thành Sau có tường ngăn, bên tả có cửa Hiền. hựu bên hữu có cửa Đốc-hựu.
HVB_001_000092	明命十一年三方堂召敬穆爻成，泰年間撤隆德殿舊三年，均。	
HVB_001_000093	廟之東西各建方堂，	Ở Phía đông tây miếu đều dựng phương-đường.
HVB_001_000094	東曰更衣殿，	
HVB_001_000095	親西曰土公祀廟垣左曰啟迪門，	Phía đông có điện Canh-y, phía tây có chỗ thờ Phía tả miếu-viên, có cửa Khải-địch phía hữu có cửa Sùng thành Sau có tường ngăn, bên tả có cửa Hiền. hựu bên hữu có cửa Đốc-hựu.
HVB_001_000096	右曰崇成門， 後限墻左曰顯祐門， 右曰篤祐門， 廟庭前正中曰顯臨閣， 閣之左右短墻左曰峻烈門， 上爲鐘樓，	Ở chỗ chính-trung trước sân miếu có các Hiền-lâm 2 bên các có đoản tường, phía tả có cửa Tuấn-liệt trên làm lầu chuông.
HVB_001_000097	右曰崇功門， 繼名禮氐上爲鼓樓， 短墻外建左右兩廡以中興親勳功臣從祀， 廟垣南爲世廟門，	Phía hữu có cửa Sùng-công (khi trước gọi cửa Phong-công Thiệu-Trị nguyên-niên đổi tên này), trên làm lầu trống Ngoài đoản tường có dựng Tả-vu và Hữu vu để thờ các vị thân-huân công-thần.
HVB_001_000098		Ở phía hữu điện Thái Hòa phía trước Hưng-miếu ngó về hướng nam dựng năm Minh-Mạng thứ 2 miếu chế: chính dinh có 9 gian, tiền dinh có 11 giau, 2 chái đông tây, chung một đường mà ngăn riêng từng thất. Chỗ chính-trung thờ thần khám Thế-Tổ Cao-Hoàng-Đế và 2 Hoàng Hậu Thừa-Thiên Thuận-Thiên (Thuận-Thiên Hoàng-Hậu xây mặt hướng tây).
HVB_001_000099		Gian tả nhất thờ Thánh-Tổ Nhân Hoàng-Đế và Hoàng-Hậu. Gian hữu nhất thờ Hiến-Tổ Chương Hoàng Đế và Hoàng-Hậu.
HVB_001_000100		Tả nhị thờ Dực-Tôngg Anh Hoàng-Đế và Hoàng-Hậu. Hữu nhị thờ Giản-Tông Nghị Hoàng-Đế Tả tam thờ Cảnh-Tông Thuần Hoàng-Đế, mỗi năm có 5 lần làm lễ hưởng như ở Thái-miếu.
HVB_001_000101	廟庭東西立麒麟二鑑覆以鐵亭前列九鼎嶠閣舊朝左一間仁鼎堙四瓛分斷六沂槁四尺，	Phía nam miếu viên làm cửa Thế-miếu, đông tây sân miếu có đặt 2 con kỳ lân (có chạm bài minh, thiếp vàng), trên có che cái thiết-đình.
HVB_001_000102	右一間章鼎經至奸四百尅對仁縣明章左三間英鼎煙四千五百，	Trước đề 9 cái đỉnh (đỉnh chạm hình tượng nhật nguyệt, sơn, xuyên hoa thảo bách vật), chính-trung gian đặt Cao đỉnh (nặng 4307 cân, cao 5 thước 5 phân, đường kính 3 thước 3 tấc 4 phân), gian tả nhất đặt Nhân đỉnh (nặng 4.160 cân, cao 4 thước 7 tấc 5 phân, đường kính 3 thước 3 tấc 5 phân), gian hữu. nhất đặt Chương-đỉnh (nặng 3.472 cân, từ Chương-đỉnh đến Huyền đỉnh cao rộng cũng đồng như Nhân-đỉnh).
HVB_001_000103	右二間毅鼎重四千二左三間純鼎運三千五百右三間宣鼎種四十一十左四閒裕鼎重三千三百右四間。	Gian tả nhị đặt Anh đỉnh, gian hữu đặt Nghị đỉnh gian tả tam đặt Thuần-đỉnh, gian hữu tam đặt Tuyên-đỉnh, gian tả tứ đặt Dụ-đỉnh, gian hữu tứ đặt Huyền-đỉnh; 9 đỉnh này đúc năm Minh Mạng 17.
HVB_001_000104	玄命十七年鑄龜，廟在太廟垣內之北，南向，嘉隆三年建廟制正楹辰三間，前楹五間，中爲室，葬靖皇帝皇后神龕，歲五饗如太廟。	Ở phía bắc trong thành Thái-miếu, xây mặt hướng nam dựng năm Gia-Long thứ 3.
HVB_001_000105	廟之前，左右三面各砌短墻，以屬于北垣，開洞門三。	Miếu chế: Chính dinh 3 gian, tiền dinh 5 gian, ở giữa làm cái thất, thờ thần-khám Tĩnh-Hoàng-Đế và Hoàng Hậu, mỗi năm 5 lầu làm lễ hưởng cũng như ở Thái-miếu 3 mặt tiền còn tả hữu đều xây đoản tường liền với thành phía bắc, có khai 3 cửa động-môn.
HVB_001_000106	短墻外，東為神庫，西為神廚。	Ngoài đoản tường làm thần khố phía tây làm thần trù.
HVB_001_000107	廟之北垣左為集慶門，右為衍慶門，其南限墻左對集慶門者為元祉門，右對衍慶門者為長祐明風。	Thành phía bắc miếu này phía tả có cửa Tập-khánh phía hữu có cửa Diễn khánh phía nam có bức tường ngăn, phía tả đối với cửa Tập-khánh là cửa Nguyên-chỉ phía hữu đối với cửa Diễn khánh là cửa Tường-hựu.
HVB_001_000108	窮在世廟垣內之北，南向明命二年建廟制正楹三間，前楹五間，中為室，奉興祖孝康皇帝皇后神龕，歲五饗如太廟。	HƯNG-MIẾU Ở phía bắc trong thành Thế miếu, xây về hướng nam, dựng năm Minh-Mạng thứ 2; miếu chế: 3 gian chính-dinh, 5 gian tiền dinh, ở giữa làm cái thất phụng sự Thần-khám Hưng-Tổ Hiếu Khang Hoàng-Đế và Hoàng-Hậu.
HVB_001_000109		Mỗi năm có 5 lần hưởng cũng như ở Thái miếu.
HVB_001_000110	廟之前，左右三面別築磚墻，前為廟門，左曰章慶門，右曰毓慶門，門外東為神庫，西為神廚。	Mặt tiền và 2 bên tả hữu có xây tường gạch, trước là miếu môn, phía tả là cửa Chương-khánh phía hữa là cửa Dục khánh ngoài cửa phía đông làm thần-khố phía tây làm thần trù.
HVB_001_000111	北垣左皇考廟在今廟之南，明命二年移建上廟，號焉嘉隆初為謹列廟設司奉一二兩隊，明命三年改為左右祠祭司，置祠祭使一，專辨左司副使一，專辦右司，廟郎、廟丞隸之。	Vách thành phía bắc, bên tả đối với cửa Hiền-hựu gọi là cửa Trí-tường bên hữu đối với cửa Ứng hựu gọi là cửa Ứng tường đầu niên hiệu Gia-Long làm miếu Hoàng-khảo ở phía nam miếu bây giờ, năm Minh Mạng thứ 2 đời làm miếu này và đặt lại miểu hiệu.
HVB_001_000112	十七年增設正副使各一，專管在彰德門內街之北。	Cẩn án Năm đầu hiệu Gia-Long có đặt Ty-phụng đội nhất và đội nhì đề giám hộ các miếu, năm Minh Mạng thứ 3 đổi làm Tả Hữu từ-tếty đặt 1 từ tế-sử chuyên coi Tả-ty, 1 Phó-sứ chuyên coi Hữu-ty, dưới có Miếu-lang, Miếu-thừa lệ thuộc, năm thứ 17 đặt thêm Chính sứ, Phó-sứ chuyên quản.
HVB_001_000113	殿前正楹九閒， 兩廂奉先屏， 前楹十一閒，	PHỤNG-TIÊN-ĐIỆN Ở phía bắc con đường lót gạch trong cửa chương-đức Chính dinh trước điện có 9 gian, 2 chái, tiền dinh 11 gian thất chính-trung thờ thần-ngự Thế-Tổ Cao-Hoàng-Đế và Hoàng Hậu.
HVB_001_000114	正中室奉世祖高皇帝皇后神御左一，	Phía tả nhất thờ thần ngự Thánh-Tổ Nhân Hoàng-Đế và Hoàng-Hậu.
HVB_001_000115	奉聖祖仁皇帝皇后神御右一，	Phía hữu nhất thờ thần-ngự Hiến-Tổ Chương-Hoàng-Đế và Hoàng Hậu.
HVB_001_000116	奉翼宗英皇帝皇后神御，	Phía tả nhị thờ thần ngự Dục-Tôn Anh-Hoàng-Đế và Hoàng.
HVB_001_000117	歲辰朔望及慶節則有薦忌，	Tuế thời sóc vọng và ngày khánh tiết thì dưng tiến, buổi kỵ thì dưng lễ tế, ấy là biệt-miếu vậy.
HVB_001_000118	NR辰則有祭， 是爲別廟也。 謹按嘉隆初為皇仁殿， 在顯仁門街路之北， 明命元年奉暫安世祖高皇帝梓宮， 十年更今之在京城內，	Cẩn án: Đầu niên hiệu Gia-Long làm điện Hoàng-nhân ở phía bắc nhai-lộ cửa Hiền-nhân, năm đầu niên hiệu Minh Mạng tạm đề tử cung Thế-Tổ Cao-Hoàng-Đế năm thứ 10 đổi làm tên này năm thứ 18 dời làm chỗ hiện kim.
HVB_001_000119	御河之北，	CUNG KHÁNH MINH Ở phía bắc sông Ngự-hà trong kinh-thành.
HVB_001_000120	宮制正楹五間， 兩廂前名十八年移建在此慶寧宮後楹各九間， 左右肅堂， 左右翼廊各一周圍務務務衛務司。 司司、局務、科濟創、一宮門之前，臨御河，建涼亭。	Cung chế: Chính dinh 5 gian 2 chái, tiền dinh hậu dinh đều 9 gian, tả hữu đều có một túc đường và một dực lang chu vi xây tường gạch, mặt tiền có cung môn và tả hữu môn, bán nguyệt môn, tắc môn, trước Cung-môn có Ngự-hà có dựng lương-đình sau thành cung có Vĩnh-trạch-Viên ấy là chỗ diễn-canh của vua Thánh-Tổn Nhân Hoàng Đế, làm năm Minh Mạng thứ 7.
HVB_001_000121	宮垣後，永澤園，聖祖仁皇帝演耕處也。 明命七年建，紹治元年奉暫安，是聖祖仁皇帝梓宮，晉名為孝思殿，奉聖祖仁皇帝皇后神龕，歲辰朔望及慶節則有薦，忌辰則有祭，是爲別廟也。 永澤園改建， 左右從兌， 又其右， 祗樹園， 原名鹿圃， 紹治初改今名， 主慶寧宮之西， 宮制正殿曰隆安殿， 正楹五局， 司司、 務務、 房務局， 局堂後，	Năm Thiệu-Trị nguyên niên tạm đề tử cung Thánh. Tổ Nhân Hoàng-Đế, tấn danh làm điện Hiếu-tu phụng sự thần-khám Thánh-Tổ Nhân Hoàng-Đế và Hoàng Hậu, tuế thời sóc vọng và ngày khánh tiết thì có lễ tiến, bữa kỵ thì có lễ tế, ấy là biệt miếu vậy. Vườn Vĩnh-trạch đổi dựng tả hữu tòng-viện, lại ở phía hữu có vườn Kỳ-thọ nguyên danh là Lộc-hựu đầu niên hiệu Thiệu Trịđổi làm tên hiện-kim.
